Title,Price_Raw,Price_PKR,Size_Raw,Size_Marla,Listing_URL,City,Property_Type,Bedrooms,Bathrooms,Location,Price_per_Marla,Area,Area_Grouped
10 Marla Luxury Brand New House Available For Sale Citi Housing Society Gujranwala,3.99 Crore,39900000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_luxury_brand_new_house_available_for_sale_citi_housing_society_gujranwala-52960026-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab",3990000.0,Citi Housing Society,Citi Housing Society
5 Mrla Brand New House for sale Citi Housing Gujranwala,1.8 Crore,18000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_mrla_brand_new_house_for_sale_citi_housing_gujranwala-54126441-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",3600000.0,Citi Housing Society,Citi Housing Society
5 Marla Brand New House For Sale Citi Housing Gujranwala,1.65 Crore,16500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_-_phase_1_5_marla_brand_new_house_for_sale_citi_housing_gujranwala-54126458-3084-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",3300000.0,Citi Housing Society,Citi Housing Society
5 Marla Brand New House For Sale Citi Housing Gujranwala,1.8 Crore,18000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_brand_new_house_for_sale_citi_housing_gujranwala-54126472-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",3600000.0,Citi Housing Society,Citi Housing Society
5 Mrla Brand New House For Sale Citi Housing Gujranwala,2.8 Crore,28000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_mrla_brand_new_house_for_sale_citi_housing_gujranwala-54126496-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",5600000.0,Citi Housing Society,Citi Housing Society
5 Mrla Brand New House for sale Citi Housing Gujranwala,2.75 Crore,27500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_mrla_brand_new_house_for_sale_citi_housing_gujranwala-54126516-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",5500000.0,Citi Housing Society,Citi Housing Society
10 Mrla Brand New House for sale Citi Housing Gujranwala,4.2 Crore,42000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_mrla_brand_new_house_for_sale_citi_housing_gujranwala-54192512-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab",4200000.0,Citi Housing Society,Citi Housing Society
Prime Location 10 Marla House In Beautiful Location Of Citi Housing Society In Citi Housing Society,5.0 Crore,50000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_in_beautiful_location_of_citi_housing_society_in_citi_housing_society-54414185-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",5000000.0,Citi Housing Society,Citi Housing Society
10 Marla Beautiful House For Sale In Citi Housing Gujranwala,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_beautiful_house_for_sale_in_citi_housing_gujranwala-54624493-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab",4250000.0,Citi Housing Society,Citi Housing Society
On Your Ideal Location 5 Marla Modern House Available For Sale In Citi Housing Gujranwala,2.2 Crore,22000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_on_your_ideal_location_5_marla_modern_house_available_for_sale_in_citi_housing_gujranwala-54624488-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab",4400000.0,Citi Housing Society,Citi Housing Society
Ready To Buy A Prime Location House 10 Marla In Canal View - Sector 4,3.7 Crore,37000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/canal_view_housing_scheme_canal_view_-_sector_4_ready_to_buy_a_prime_location_house_10_marla_in_canal_view_-_sector_4-53769984-19760-1.html,Gujranwala,House,5.0,6.0,"Canal View Housing Scheme, Gujranwala, Punjab",3700000.0,Canal View Housing Scheme,Canal View Housing Scheme
This Is Your Chance To Buy Prime Location House In Royal Palm City Gujranwala,1.7 Crore,17000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_this_is_your_chance_to_buy_prime_location_house_in_royal_palm_city_gujranwala-53841523-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",3400000.0,Eminabad More,Eminabad More
Perfect Corner 6 Marla House In Royal Palm City For Sale,2.45 Crore,24500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_perfect_corner_6_marla_house_in_royal_palm_city_for_sale-54510032-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",4083333.3333333335,Eminabad More,Eminabad More
Tripple Storey 5 Marla House For Sale In Citi Housing Society,1.65 Crore,16500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_tripple_storey_5_marla_house_for_sale_in_citi_housing_society-54380853-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",3300000.0,Citi Housing Society,Citi Housing Society
Your Search Ends Right Here With The Beautiful On Excellent Location House In Citi Housing Society At Affordable Price Of Pkr Rs. 25500000,2.55 Crore,25500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_your_search_ends_right_here_with_the_beautiful_on_excellent_location_house_in_citi_housing_society_at_affordable_price_of_pkr_rs_25500000-54429513-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",5100000.0,Citi Housing Society,Citi Housing Society
"Prime Location 5 Marla House In Beautiful Location Of Citi Housing Society Citi Housing Society, Gujranwala, Punjab",1.8 Crore,18000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_5_marla_house_in_beautiful_location_of_citi_housing_society_citi_housing_society_gujranwala_punjab-54506380-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab",3600000.0,Citi Housing Society,Citi Housing Society
Prime Location 5 Marla House In Only Rs. 8000000,80.0 Lakh,8000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_5_marla_house_in_only_rs_8000000-54538309-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",1600000.0,Citi Housing Society,Citi Housing Society
Prime Location House For Sale Situated In Citi Housing Society,2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_house_for_sale_situated_in_citi_housing_society-54514859-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",4800000.0,Citi Housing Society,Citi Housing Society
A Prime Location 10 Marla House In Citi Housing Society Is On The Market For sale,3.6 Crore,36000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_a_prime_location_10_marla_house_in_citi_housing_society_is_on_the_market_for_sale-54514861-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",3600000.0,Citi Housing Society,Citi Housing Society
Prime Location House Sized 5 Marla Is Available For sale In Citi Housing Society,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_house_sized_5_marla_is_available_for_sale_in_citi_housing_society-54514864-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",5000000.0,Citi Housing Society,Citi Housing Society
Idyllic Prime Location House Available In Citi Housing Society For Sale,2.6 Crore,26000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_idyllic_prime_location_house_available_in_citi_housing_society_for_sale-54514914-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",5200000.0,Citi Housing Society,Citi Housing Society
Looking For A Prime Location House In Citi Housing Society Citi Housing Society,4.6 Crore,46000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_looking_for_a_prime_location_house_in_citi_housing_society_citi_housing_society-54515230-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",4600000.0,Citi Housing Society,Citi Housing Society
Buying A Prime Location House In Wapda Town - Block B2 Gujranwala?,3.75 Crore,37500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/wapda_town_wapda_town_-_block_b2_buying_a_prime_location_house_in_wapda_town_-_block_b2_gujranwala-54417454-5276-1.html,Gujranwala,House,5.0,5.0,"Wapda Town, Gujranwala, Punjab",3750000.0,Wapda Town,Wapda Town
Prime Location 10 Marla House Ideally Situated In Royal Palm City - Block A,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/royal_palm_city_royal_palm_city_-_block_a_prime_location_10_marla_house_ideally_situated_in_royal_palm_city_-_block_a-54463693-17210-1.html,Gujranwala,House,5.0,5.0,"Eminabad More, Gujranwala, Punjab",4250000.0,Eminabad More,Eminabad More
Facing Park House Of 5 Marla In Royal Palm City - Block G For Sale,2.2 Crore,22000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/royal_palm_city_royal_palm_city_-_block_g_facing_park_house_of_5_marla_in_royal_palm_city_-_block_g_for_sale-54463694-17216-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",4400000.0,Eminabad More,Eminabad More
Get This Amazing Facing Park 5 Marla House Available In Royal Palm City - Block G,2.45 Crore,24500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/royal_palm_city_royal_palm_city_-_block_g_get_this_amazing_facing_park_5_marla_house_available_in_royal_palm_city_-_block_g-54463695-17216-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",4900000.0,Eminabad More,Eminabad More
Ready To Sale A Prime Location House 5 Marla In Citi Housing Society Citi Housing Society,2.35 Crore,23500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_ready_to_sale_a_prime_location_house_5_marla_in_citi_housing_society_citi_housing_society-54505187-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",4700000.0,Citi Housing Society,Citi Housing Society
Fair-Priced Prime Location 5 Marla House Available In Royal Palm City,2.3 Crore,23000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_fair-priced_prime_location_5_marla_house_available_in_royal_palm_city-54505188-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",4600000.0,Eminabad More,Eminabad More
Prime Location 10 Marla House For Sale In The Perfect Location Of Citi Housing Society,5.0 Crore,50000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_for_sale_in_the_perfect_location_of_citi_housing_society-54505189-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",5000000.0,Citi Housing Society,Citi Housing Society
Prime Location 10 Marla House For Sale In Rs. 42500000 Only,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_for_sale_in_rs_42500000_only-54621752-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",4250000.0,Citi Housing Society,Citi Housing Society
Prime Location House Of 10 Marla Available For sale In Royal Palm City,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_prime_location_house_of_10_marla_available_for_sale_in_royal_palm_city-54621749-11297-1.html,Gujranwala,House,5.0,5.0,"Eminabad More, Gujranwala, Punjab",4500000.0,Eminabad More,Eminabad More
Prime Location 5 Marla House Available For Sale In Citi Housing Society If You Hurry,1.75 Crore,17500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_5_marla_house_available_for_sale_in_citi_housing_society_if_you_hurry-54621750-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",3500000.0,Citi Housing Society,Citi Housing Society
Ready To Buy A Prime Location House 10 Marla In Citi Housing Society,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_ready_to_buy_a_prime_location_house_10_marla_in_citi_housing_society-54103094-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",4500000.0,Citi Housing Society,Citi Housing Society
On Excellent Location 12 Marla House For Sale In The Perfect Location Of Garden Town Phase 3 - Block F,5.3 Crore,53000000.0,12.0 Marla,12.0,https://www.zameen.com/Property/garden_town_phase_3_garden_town_phase_3_-_block_f_on_excellent_location_12_marla_house_for_sale_in_the_perfect_location_of_garden_town_phase_3_-_block_f-53783807-20149-1.html,Gujranwala,House,5.0,6.0,"Garden Town, Gujranwala, Punjab",4416666.666666667,Garden Town,Garden Town
Prime Location In Canal View - Sector 3 10 Marla House For Sale,4.0 Crore,40000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/canal_view_housing_scheme_canal_view_-_sector_3_prime_location_in_canal_view_-_sector_3_10_marla_house_for_sale-53634441-19759-1.html,Gujranwala,House,5.0,5.0,"Canal View Housing Scheme, Gujranwala, Punjab",4000000.0,Canal View Housing Scheme,Canal View Housing Scheme
5 Marla Modern Classic Design House For Sale | Semi Furnished | Citi Housing Gujranwala,2.3 Crore,23000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_modern_classic_design_house_for_sale_semi_furnished_citi_housing_gujranwala-53744801-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",4600000.0,Citi Housing Society,Citi Housing Society
On Excellent Location Sale A House In Citi Housing Society Prime Location,2.35 Crore,23500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_on_excellent_location_sale_a_house_in_citi_housing_society_prime_location-54491926-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",4700000.0,Citi Housing Society,Citi Housing Society
Victoria Style 5 Marla House For Sale in Royal Palm City,2.15 Crore,21500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_victoria_style_5_marla_house_for_sale_in_royal_palm_city-54445889-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",4300000.0,Eminabad More,Eminabad More
On Excellent Location Affordable House For sale In Citi Housing Society,5.0 Crore,50000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_on_excellent_location_affordable_house_for_sale_in_citi_housing_society-54413931-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",5000000.0,Citi Housing Society,Citi Housing Society
10 MARLA SPANISH HOUSE FOR SALE,4.15 Crore,41500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_master_city_housing_scheme_10_marla_spanish_house_for_sale-52934411-9180-1.html,Gujranwala,House,5.0,5.0,"Master City Housing Scheme, Gujranwala, Punjab",4150000.0,Master City Housing Scheme,Master City Housing Scheme
5 Marla Brand New House For Sale,1.85 Crore,18500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_master_city_housing_scheme_5_marla_brand_new_house_for_sale-54024616-9180-1.html,Gujranwala,House,4.0,4.0,"Master City Housing Scheme, Gujranwala, Punjab",3700000.0,Master City Housing Scheme,Master City Housing Scheme
7 Marla Brand New House With Elegant Front Elevation,2.65 Crore,26500000.0,7.0 Marla,7.0,https://www.zameen.com/Property/gujranwala_master_city_housing_scheme_7_marla_brand_new_house_with_elegant_front_elevation-54238260-9180-1.html,Gujranwala,House,5.0,5.0,"Master City Housing Scheme, Gujranwala, Punjab",3785714.285714286,Master City Housing Scheme,Master City Housing Scheme
10 Marla House In Master City Housing Scheme For Sale,2.99 Crore,29900000.000000004,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_master_city_housing_scheme_10_marla_house_in_master_city_housing_scheme_for_sale-54148769-9180-1.html,Gujranwala,House,5.0,5.0,"Master City Housing Scheme, Gujranwala, Punjab",2990000.0000000005,Master City Housing Scheme,Master City Housing Scheme
5 Marla Ultra Modern House For Sale Citi Housing Gujranwala,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_ultra_modern_house_for_sale_citi_housing_gujranwala-53460224-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",5000000.0,Citi Housing Society,Citi Housing Society
